Species,coef,significant,significant2,ci.lower,ci.upper,chg_rad_inc_1SD_clim,variable,month,CP,sp
JUNI_canopy,0.269107117,TRUE,FALSE,0.05758157,0.451228882,0.043944426,wet,curr.aug,canopy,JUNI
JUNI_canopy,0.066708064,FALSE,FALSE,-0.13621246,0.237777119,0.010893237,PETminusPRE,prev.apr,canopy,JUNI
JUNI_canopy,0.06197306,FALSE,FALSE,-0.168019759,0.292335895,0.010120024,PETminusPRE,prev.may,canopy,JUNI
JUNI_canopy,-0.004240272,FALSE,FALSE,-0.181041517,0.169080008,-0.000692424,PETminusPRE,prev.jun,canopy,JUNI
JUNI_canopy,0.090324229,FALSE,FALSE,-0.123171151,0.321323274,0.014749689,PETminusPRE,prev.jul,canopy,JUNI
JUNI_canopy,-0.002803886,FALSE,FALSE,-0.213300787,0.218082256,-0.000457867,PETminusPRE,prev.aug,canopy,JUNI
JUNI_canopy,-0.034626343,FALSE,FALSE,-0.25346885,0.187055331,-0.005654383,PETminusPRE,prev.sep,canopy,JUNI
JUNI_canopy,0.062619657,FALSE,FALSE,-0.152107794,0.279850339,0.010225612,PETminusPRE,prev.oct,canopy,JUNI
JUNI_canopy,-0.028846315,FALSE,FALSE,-0.238336271,0.207929161,-0.004710521,PETminusPRE,prev.nov,canopy,JUNI
JUNI_canopy,-0.10046638,FALSE,FALSE,-0.296598634,0.123656932,-0.016405874,PETminusPRE,prev.dec,canopy,JUNI
JUNI_canopy,0.064578224,FALSE,FALSE,-0.181925133,0.314624297,0.01054544,PETminusPRE,curr.jan,canopy,JUNI
JUNI_canopy,0.102499702,FALSE,FALSE,-0.108305822,0.311570438,0.016737909,PETminusPRE,curr.feb,canopy,JUNI
JUNI_canopy,-0.069665377,FALSE,FALSE,-0.264125499,0.152397279,-0.011376158,PETminusPRE,curr.mar,canopy,JUNI
JUNI_canopy,0.051643773,FALSE,FALSE,-0.177721134,0.278629371,0.008433281,PETminusPRE,curr.apr,canopy,JUNI
JUNI_canopy,-0.148919738,FALSE,FALSE,-0.351822727,0.069875205,-0.024318169,PETminusPRE,curr.may,canopy,JUNI
JUNI_canopy,-0.13645502,FALSE,FALSE,-0.322236874,0.073433626,-0.022282716,PETminusPRE,curr.jun,canopy,JUNI
JUNI_canopy,-0.367389737,TRUE,FALSE,-0.553955393,-0.142522127,-0.059993697,PETminusPRE,curr.jul,canopy,JUNI
JUNI_canopy,-0.328924876,TRUE,TRUE,-0.505934939,-0.143474532,-0.053712495,PETminusPRE,curr.aug,canopy,JUNI
JUNI_subcanopy,0.216181257,FALSE,FALSE,-8.83E-05,0.405945814,0.051341779,cld,prev.apr,subcanopy,JUNI
JUNI_subcanopy,-0.074566395,FALSE,FALSE,-0.255222854,0.11138027,-0.017709081,cld,prev.may,subcanopy,JUNI
JUNI_subcanopy,-0.179308265,FALSE,FALSE,-0.368234183,0.006584391,-0.04258466,cld,prev.jun,subcanopy,JUNI
JUNI_subcanopy,-0.090999185,FALSE,FALSE,-0.305007753,0.132932442,-0.021611772,cld,prev.jul,subcanopy,JUNI
JUNI_subcanopy,0.104482344,FALSE,FALSE,-0.135727927,0.340145165,0.024813943,cld,prev.aug,subcanopy,JUNI
JUNI_subcanopy,-0.168713264,FALSE,FALSE,-0.353474773,0.016336657,-0.040068409,cld,prev.sep,subcanopy,JUNI
JUNI_subcanopy,-0.269936671,TRUE,FALSE,-0.442861365,-0.069739392,-0.064108374,cld,prev.oct,subcanopy,JUNI
JUNI_subcanopy,0.008660096,FALSE,FALSE,-0.275749282,0.283213203,0.002056722,cld,prev.nov,subcanopy,JUNI
JUNI_subcanopy,0.013708593,FALSE,FALSE,-0.195874023,0.210036754,0.00325571,cld,prev.dec,subcanopy,JUNI
JUNI_subcanopy,-0.040965979,FALSE,FALSE,-0.244143284,0.141017327,-0.009729179,cld,curr.jan,subcanopy,JUNI
JUNI_subcanopy,0.082923278,FALSE,FALSE,-0.133953324,0.294845591,0.019693791,cld,curr.feb,subcanopy,JUNI
JUNI_subcanopy,0.270547173,TRUE,FALSE,0.039677226,0.463317227,0.064253365,cld,curr.mar,subcanopy,JUNI
JUNI_subcanopy,-0.011202946,FALSE,FALSE,-0.22333837,0.196453933,-0.002660634,cld,curr.apr,subcanopy,JUNI
JUNI_subcanopy,0.096491114,FALSE,FALSE,-0.125084883,0.318012525,0.022916073,cld,curr.may,subcanopy,JUNI
JUNI_subcanopy,0.193161793,FALSE,FALSE,-0.067527482,0.415222154,0.045874791,cld,curr.jun,subcanopy,JUNI
JUNI_subcanopy,0.088447053,FALSE,FALSE,-0.240007265,0.379214086,0.021005656,cld,curr.jul,subcanopy,JUNI
JUNI_subcanopy,0.07993297,FALSE,FALSE,-0.232787363,0.382083676,0.018983611,cld,curr.aug,subcanopy,JUNI
JUNI_subcanopy,-0.177859339,FALSE,FALSE,-0.362594556,0.03262727,-0.042240549,dtr,prev.apr,subcanopy,JUNI
JUNI_subcanopy,0.072221245,FALSE,FALSE,-0.123639444,0.26388217,0.017152121,dtr,prev.may,subcanopy,JUNI
JUNI_subcanopy,0.146710748,FALSE,FALSE,-0.053476129,0.318634314,0.034842941,dtr,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.036229135,FALSE,FALSE,-0.176325055,0.239431165,0.008604207,dtr,prev.jul,subcanopy,JUNI
JUNI_subcanopy,-0.055459449,FALSE,FALSE,-0.283639351,0.165634728,-0.013171293,dtr,prev.aug,subcanopy,JUNI
JUNI_subcanopy,0.070653723,FALSE,FALSE,-0.142702891,0.281354026,0.016779844,dtr,prev.sep,subcanopy,JUNI
JUNI_subcanopy,0.19838105,FALSE,FALSE,-0.009514503,0.390486377,0.047114334,dtr,prev.oct,subcanopy,JUNI
JUNI_subcanopy,-0.002022791,FALSE,FALSE,-0.241931899,0.24050036,-0.000480401,dtr,prev.nov,subcanopy,JUNI
JUNI_subcanopy,-0.057974857,FALSE,FALSE,-0.263542781,0.170687899,-0.013768688,dtr,prev.dec,subcanopy,JUNI
JUNI_subcanopy,0.139636543,FALSE,FALSE,-0.057177786,0.348774166,0.033162859,dtr,curr.jan,subcanopy,JUNI
JUNI_subcanopy,-0.051898199,FALSE,FALSE,-0.320591667,0.206430336,-0.012325517,dtr,curr.feb,subcanopy,JUNI
JUNI_subcanopy,-0.14957536,FALSE,FALSE,-0.390532477,0.093318625,-0.03552327,dtr,curr.mar,subcanopy,JUNI
JUNI_subcanopy,0.036461472,FALSE,FALSE,-0.17876938,0.241371474,0.008659386,dtr,curr.apr,subcanopy,JUNI
JUNI_subcanopy,-0.037662467,FALSE,FALSE,-0.237358307,0.154728055,-0.008944615,dtr,curr.may,subcanopy,JUNI
JUNI_subcanopy,-0.020011821,FALSE,FALSE,-0.241342235,0.199187444,-0.00475269,dtr,curr.jun,subcanopy,JUNI
JUNI_subcanopy,-0.045532863,FALSE,FALSE,-0.295283625,0.217453784,-0.010813787,dtr,curr.jul,subcanopy,JUNI
JUNI_subcanopy,-0.149201244,FALSE,FALSE,-0.365771147,0.09313425,-0.035434419,dtr,curr.aug,subcanopy,JUNI
JUNI_subcanopy,0.078574197,FALSE,FALSE,-0.138063973,0.293334596,0.01866091,frs,prev.oct,subcanopy,JUNI
JUNI_subcanopy,-0.074521018,FALSE,FALSE,-0.30601538,0.159716712,-0.017698304,frs,prev.nov,subcanopy,JUNI
JUNI_subcanopy,0.016722831,FALSE,FALSE,-0.155562058,0.201227522,0.003971574,frs,prev.dec,subcanopy,JUNI
JUNI_subcanopy,-0.155610129,FALSE,FALSE,-0.305243755,0.004947652,-0.036956492,frs,curr.jan,subcanopy,JUNI
JUNI_subcanopy,-0.020477598,FALSE,FALSE,-0.238587303,0.200418104,-0.004863309,frs,curr.feb,subcanopy,JUNI
JUNI_subcanopy,0.158203048,FALSE,FALSE,-0.044496223,0.356674618,0.037572295,frs,curr.mar,subcanopy,JUNI
JUNI_subcanopy,-0.04954361,FALSE,FALSE,-0.258044513,0.195082292,-0.011766316,frs,curr.apr,subcanopy,JUNI
JUNI_subcanopy,-0.033157551,FALSE,FALSE,-0.258384252,0.151137072,-0.007874724,frs,curr.may,subcanopy,JUNI
JUNI_subcanopy,-0.188499892,FALSE,FALSE,-0.378027814,0.026555338,-0.044767617,pet,prev.apr,subcanopy,JUNI
JUNI_subcanopy,0.02949366,FALSE,FALSE,-0.171938725,0.225289506,0.007004571,pet,prev.may,subcanopy,JUNI
JUNI_subcanopy,0.134871791,FALSE,FALSE,-0.067202747,0.332686976,0.032031258,pet,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.156294309,FALSE,FALSE,-0.052152991,0.365893117,0.037118981,pet,prev.jul,subcanopy,JUNI
JUNI_subcanopy,-0.019315953,FALSE,FALSE,-0.222447409,0.198531067,-0.004587425,pet,prev.aug,subcanopy,JUNI
JUNI_subcanopy,0.023641268,FALSE,FALSE,-0.196870617,0.242272374,0.005614662,pet,prev.sep,subcanopy,JUNI
JUNI_subcanopy,0.264265577,TRUE,FALSE,0.055577291,0.46346061,0.062761523,pet,prev.oct,subcanopy,JUNI
JUNI_subcanopy,-0.039504851,FALSE,FALSE,-0.263954683,0.180279309,-0.00938217,pet,prev.nov,subcanopy,JUNI
JUNI_subcanopy,0.038102529,FALSE,FALSE,-0.157699175,0.252327377,0.009049127,pet,prev.dec,subcanopy,JUNI
JUNI_subcanopy,0.208630676,TRUE,FALSE,0.03366295,0.361879256,0.04954856,pet,curr.jan,subcanopy,JUNI
JUNI_subcanopy,-0.029203261,FALSE,FALSE,-0.314034974,0.261707025,-0.006935603,pet,curr.feb,subcanopy,JUNI
JUNI_subcanopy,-0.205682658,FALSE,FALSE,-0.411324626,0.028321173,-0.048848423,pet,curr.mar,subcanopy,JUNI
JUNI_subcanopy,0.075107048,FALSE,FALSE,-0.134643609,0.26455133,0.017837483,pet,curr.apr,subcanopy,JUNI
JUNI_subcanopy,-0.021990118,FALSE,FALSE,-0.215700034,0.184273646,-0.005222524,pet,curr.may,subcanopy,JUNI
JUNI_subcanopy,-0.056554939,FALSE,FALSE,-0.26821838,0.154275939,-0.013431466,pet,curr.jun,subcanopy,JUNI
JUNI_subcanopy,-0.093363838,FALSE,FALSE,-0.390440849,0.207255077,-0.022173363,pet,curr.jul,subcanopy,JUNI
JUNI_subcanopy,-0.171905433,FALSE,FALSE,-0.418817341,0.094740281,-0.040826531,pet,curr.aug,subcanopy,JUNI
JUNI_subcanopy,-0.19466591,FALSE,FALSE,-0.377624927,0.007448696,-0.046232011,pet_sum,prev.apr,subcanopy,JUNI
JUNI_subcanopy,0.038380109,FALSE,FALSE,-0.149357358,0.22337997,0.009115051,pet_sum,prev.may,subcanopy,JUNI
JUNI_subcanopy,0.137193893,FALSE,FALSE,-0.059631219,0.31842043,0.032582744,pet_sum,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.156636946,FALSE,FALSE,-0.061261758,0.341287859,0.037200355,pet_sum,prev.jul,subcanopy,JUNI
JUNI_subcanopy,-0.016816529,FALSE,FALSE,-0.220796968,0.181051593,-0.003993827,pet_sum,prev.aug,subcanopy,JUNI
JUNI_subcanopy,0.023682432,FALSE,FALSE,-0.204740643,0.241397208,0.005624439,pet_sum,prev.sep,subcanopy,JUNI
JUNI_subcanopy,0.263895327,TRUE,FALSE,0.068708768,0.45424493,0.06267359,pet_sum,prev.oct,subcanopy,JUNI
JUNI_subcanopy,-0.03878352,FALSE,FALSE,-0.251906768,0.171986404,-0.009210858,pet_sum,prev.nov,subcanopy,JUNI
JUNI_subcanopy,0.033731288,FALSE,FALSE,-0.190169727,0.263605776,0.008010983,pet_sum,prev.dec,subcanopy,JUNI
JUNI_subcanopy,0.207663639,TRUE,FALSE,0.026613892,0.376305097,0.049318895,pet_sum,curr.jan,subcanopy,JUNI
JUNI_subcanopy,-0.01557606,FALSE,FALSE,-0.295444893,0.26964556,-0.003699223,pet_sum,curr.feb,subcanopy,JUNI
JUNI_subcanopy,-0.21585043,FALSE,FALSE,-0.418918772,0.016976405,-0.05126321,pet_sum,curr.mar,subcanopy,JUNI
JUNI_subcanopy,0.072685334,FALSE,FALSE,-0.141683591,0.27579031,0.01726234,pet_sum,curr.apr,subcanopy,JUNI
JUNI_subcanopy,-0.030450116,FALSE,FALSE,-0.219938102,0.177296455,-0.007231724,pet_sum,curr.may,subcanopy,JUNI
JUNI_subcanopy,-0.070125526,FALSE,FALSE,-0.288198027,0.16201692,-0.016654401,pet_sum,curr.jun,subcanopy,JUNI
JUNI_subcanopy,-0.101330943,FALSE,FALSE,-0.384512045,0.210905251,-0.024065504,pet_sum,curr.jul,subcanopy,JUNI
JUNI_subcanopy,-0.181371022,FALSE,FALSE,-0.413277799,0.072000315,-0.043074553,pet_sum,curr.aug,subcanopy,JUNI
JUNI_subcanopy,-0.012384179,FALSE,FALSE,-0.221802893,0.203309981,-0.00294117,pre,prev.apr,subcanopy,JUNI
JUNI_subcanopy,-0.008133728,FALSE,FALSE,-0.201772878,0.178599709,-0.001931713,pre,prev.may,subcanopy,JUNI
JUNI_subcanopy,-0.107639892,FALSE,FALSE,-0.297597357,0.097516386,-0.025563842,pre,prev.jun,subcanopy,JUNI
JUNI_subcanopy,-0.063359694,FALSE,FALSE,-0.289540018,0.165090344,-0.015047555,pre,prev.jul,subcanopy,JUNI
JUNI_subcanopy,0.084066928,FALSE,FALSE,-0.140376883,0.293512323,0.019965402,pre,prev.aug,subcanopy,JUNI
JUNI_subcanopy,0.029571505,FALSE,FALSE,-0.182964127,0.222835017,0.007023059,pre,prev.sep,subcanopy,JUNI
JUNI_subcanopy,-0.367800758,TRUE,FALSE,-0.563491165,-0.109821632,-0.08735052,pre,prev.oct,subcanopy,JUNI
JUNI_subcanopy,0.107878006,FALSE,FALSE,-0.164726109,0.318924784,0.025620393,pre,prev.nov,subcanopy,JUNI
JUNI_subcanopy,-0.096544168,FALSE,FALSE,-0.317359979,0.115061188,-0.022928673,pre,prev.dec,subcanopy,JUNI
JUNI_subcanopy,-0.101139351,FALSE,FALSE,-0.335751882,0.101572477,-0.024020002,pre,curr.jan,subcanopy,JUNI
JUNI_subcanopy,-0.025407697,FALSE,FALSE,-0.229764786,0.177445537,-0.006034179,pre,curr.feb,subcanopy,JUNI
JUNI_subcanopy,0.142916818,FALSE,FALSE,-0.102817609,0.342499523,0.033941905,pre,curr.mar,subcanopy,JUNI
JUNI_subcanopy,0.059691102,FALSE,FALSE,-0.14188378,0.224935053,0.014176286,pre,curr.apr,subcanopy,JUNI
JUNI_subcanopy,0.211443659,FALSE,FALSE,-0.044728317,0.456118258,0.050216627,pre,curr.may,subcanopy,JUNI
JUNI_subcanopy,0.041690323,FALSE,FALSE,-0.141778021,0.221567332,0.009901207,pre,curr.jun,subcanopy,JUNI
JUNI_subcanopy,0.099972541,FALSE,FALSE,-0.16008649,0.359857245,0.023742891,pre,curr.jul,subcanopy,JUNI
JUNI_subcanopy,0.205207047,TRUE,FALSE,0.014075958,0.385523201,0.048735469,pre,curr.aug,subcanopy,JUNI
JUNI_subcanopy,-0.049954718,FALSE,FALSE,-0.215390973,0.115281843,-0.011863952,tmn,prev.apr,subcanopy,JUNI
JUNI_subcanopy,-0.092597073,FALSE,FALSE,-0.278402472,0.110685122,-0.021991261,tmn,prev.may,subcanopy,JUNI
JUNI_subcanopy,-0.045801569,FALSE,FALSE,-0.255716939,0.163127239,-0.010877604,tmn,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.279607598,TRUE,FALSE,0.082936047,0.446111028,0.066405163,tmn,prev.jul,subcanopy,JUNI
JUNI_subcanopy,0.074425751,FALSE,FALSE,-0.176317733,0.292030871,0.017675679,tmn,prev.aug,subcanopy,JUNI
JUNI_subcanopy,-0.131163479,FALSE,FALSE,-0.327530039,0.050921559,-0.031150556,tmn,prev.sep,subcanopy,JUNI
JUNI_subcanopy,-0.008697368,FALSE,FALSE,-0.219152809,0.185394318,-0.002065574,tmn,prev.oct,subcanopy,JUNI
JUNI_subcanopy,0.086082448,FALSE,FALSE,-0.142718279,0.312092836,0.020444076,tmn,prev.nov,subcanopy,JUNI
JUNI_subcanopy,0.006187865,FALSE,FALSE,-0.173464013,0.202203646,0.001469582,tmn,prev.dec,subcanopy,JUNI
JUNI_subcanopy,0.136284359,FALSE,FALSE,-0.047155438,0.344459521,0.032366735,tmn,curr.jan,subcanopy,JUNI
JUNI_subcanopy,0.044287805,FALSE,FALSE,-0.176388415,0.258974754,0.010518094,tmn,curr.feb,subcanopy,JUNI
JUNI_subcanopy,-0.161159198,FALSE,FALSE,-0.364387157,0.050057068,-0.038274363,tmn,curr.mar,subcanopy,JUNI
JUNI_subcanopy,0.040063193,FALSE,FALSE,-0.179845738,0.252153923,0.009514773,tmn,curr.apr,subcanopy,JUNI
JUNI_subcanopy,0.03525112,FALSE,FALSE,-0.213580737,0.257649949,0.008371934,tmn,curr.may,subcanopy,JUNI
JUNI_subcanopy,0.098014398,FALSE,FALSE,-0.122910187,0.308831596,0.023277844,tmn,curr.jun,subcanopy,JUNI
JUNI_subcanopy,-0.04182418,FALSE,FALSE,-0.252307014,0.188543248,-0.009932997,tmn,curr.jul,subcanopy,JUNI
JUNI_subcanopy,-0.018767105,FALSE,FALSE,-0.207806001,0.148443212,-0.004457077,tmn,curr.aug,subcanopy,JUNI
JUNI_subcanopy,-0.126059998,FALSE,FALSE,-0.307433251,0.066400255,-0.029938509,tmp,prev.apr,subcanopy,JUNI
JUNI_subcanopy,-0.079750766,FALSE,FALSE,-0.273265043,0.135969202,-0.018940339,tmp,prev.may,subcanopy,JUNI
JUNI_subcanopy,0.032147031,FALSE,FALSE,-0.173993716,0.217732402,0.007634731,tmp,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.278415187,TRUE,FALSE,0.080655895,0.450851074,0.066121972,tmp,prev.jul,subcanopy,JUNI
JUNI_subcanopy,0.04894778,FALSE,FALSE,-0.162597602,0.243745056,0.01162481,tmp,prev.aug,subcanopy,JUNI
JUNI_subcanopy,-0.091400979,FALSE,FALSE,-0.290291792,0.079785267,-0.021707196,tmp,prev.sep,subcanopy,JUNI
JUNI_subcanopy,0.081667921,FALSE,FALSE,-0.147038437,0.285181938,0.019395652,tmp,prev.oct,subcanopy,JUNI
JUNI_subcanopy,0.08029461,FALSE,FALSE,-0.145472656,0.30425437,0.019069498,tmp,prev.nov,subcanopy,JUNI
JUNI_subcanopy,-0.016311507,FALSE,FALSE,-0.198750129,0.177426206,-0.003873887,tmp,prev.dec,subcanopy,JUNI
JUNI_subcanopy,0.154725526,FALSE,FALSE,-0.042592494,0.338294777,0.036746404,tmp,curr.jan,subcanopy,JUNI
JUNI_subcanopy,0.026134543,FALSE,FALSE,-0.234774642,0.271382519,0.006206801,tmp,curr.feb,subcanopy,JUNI
JUNI_subcanopy,-0.176236631,FALSE,FALSE,-0.366745431,0.025546378,-0.041855165,tmp,curr.mar,subcanopy,JUNI
JUNI_subcanopy,0.053487784,FALSE,FALSE,-0.157617234,0.252670291,0.012703035,tmp,curr.apr,subcanopy,JUNI
JUNI_subcanopy,0.028807817,FALSE,FALSE,-0.20796129,0.252860507,0.006841687,tmp,curr.may,subcanopy,JUNI
JUNI_subcanopy,0.085067887,FALSE,FALSE,-0.130053165,0.29293469,0.020203124,tmp,curr.jun,subcanopy,JUNI
JUNI_subcanopy,-0.070189957,FALSE,FALSE,-0.328178365,0.197529191,-0.016669703,tmp,curr.jul,subcanopy,JUNI
JUNI_subcanopy,-0.105612569,FALSE,FALSE,-0.284119718,0.085634014,-0.025082365,tmp,curr.aug,subcanopy,JUNI
JUNI_subcanopy,-0.163744574,FALSE,FALSE,-0.345070267,0.027213419,-0.038888375,tmx,prev.apr,subcanopy,JUNI
JUNI_subcanopy,-0.043279438,FALSE,FALSE,-0.242051571,0.141950173,-0.010278612,tmx,prev.may,subcanopy,JUNI
JUNI_subcanopy,0.079222027,FALSE,FALSE,-0.120320527,0.251317107,0.018814766,tmx,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.222145559,TRUE,FALSE,0.002374338,0.388366859,0.052758266,tmx,prev.jul,subcanopy,JUNI
JUNI_subcanopy,0.007354727,FALSE,FALSE,-0.175262734,0.18043509,0.001746704,tmx,prev.aug,subcanopy,JUNI
JUNI_subcanopy,-0.042073385,FALSE,FALSE,-0.253000858,0.163274423,-0.009992182,tmx,prev.sep,subcanopy,JUNI
JUNI_subcanopy,0.172397768,FALSE,FALSE,-0.048776905,0.397781196,0.040943458,tmx,prev.oct,subcanopy,JUNI
JUNI_subcanopy,0.070789741,FALSE,FALSE,-0.143662451,0.291347703,0.016812148,tmx,prev.nov,subcanopy,JUNI
JUNI_subcanopy,-0.01791725,FALSE,FALSE,-0.205271297,0.180830917,-0.004255242,tmx,prev.dec,subcanopy,JUNI
JUNI_subcanopy,0.176174272,FALSE,FALSE,-0.036361,0.3597669,0.041840355,tmx,curr.jan,subcanopy,JUNI
JUNI_subcanopy,0.010626723,FALSE,FALSE,-0.234082842,0.269374033,0.002523784,tmx,curr.feb,subcanopy,JUNI
JUNI_subcanopy,-0.185424541,FALSE,FALSE,-0.38948565,0.030580575,-0.04403724,tmx,curr.mar,subcanopy,JUNI
JUNI_subcanopy,0.045627806,FALSE,FALSE,-0.153893231,0.23294822,0.010836336,tmx,curr.apr,subcanopy,JUNI
JUNI_subcanopy,0.01882257,FALSE,FALSE,-0.216604675,0.230337115,0.00447025,tmx,curr.may,subcanopy,JUNI
JUNI_subcanopy,0.057106407,FALSE,FALSE,-0.146938986,0.275875927,0.013562436,tmx,curr.jun,subcanopy,JUNI
JUNI_subcanopy,-0.065664242,FALSE,FALSE,-0.343390385,0.217362802,-0.015594872,tmx,curr.jul,subcanopy,JUNI
JUNI_subcanopy,-0.147933182,FALSE,FALSE,-0.367923342,0.079813675,-0.035133262,tmx,curr.aug,subcanopy,JUNI
JUNI_subcanopy,0.007000493,FALSE,FALSE,-0.170213105,0.206624166,0.001662576,vap,prev.apr,subcanopy,JUNI
JUNI_subcanopy,-0.109428946,FALSE,FALSE,-0.304258459,0.09256447,-0.025988732,vap,prev.may,subcanopy,JUNI
JUNI_subcanopy,-0.0543524,FALSE,FALSE,-0.24822803,0.141461814,-0.012908376,vap,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.163112575,FALSE,FALSE,-0.046157371,0.3622426,0.038738279,vap,prev.jul,subcanopy,JUNI
JUNI_subcanopy,0.032797507,FALSE,FALSE,-0.222535514,0.295633228,0.007789215,vap,prev.aug,subcanopy,JUNI
JUNI_subcanopy,-0.078413135,FALSE,FALSE,-0.241205221,0.106237026,-0.018622659,vap,prev.sep,subcanopy,JUNI
JUNI_subcanopy,-0.053187114,FALSE,FALSE,-0.285780042,0.166092159,-0.012631627,vap,prev.oct,subcanopy,JUNI
JUNI_subcanopy,0.159937533,FALSE,FALSE,-0.110244385,0.406963241,0.037984225,vap,prev.nov,subcanopy,JUNI
JUNI_subcanopy,-0.071525001,FALSE,FALSE,-0.283961248,0.153618875,-0.016986768,vap,prev.dec,subcanopy,JUNI
JUNI_subcanopy,0.111248938,FALSE,FALSE,-0.099602331,0.316193781,0.026420969,vap,curr.jan,subcanopy,JUNI
JUNI_subcanopy,0.069596739,FALSE,FALSE,-0.159370465,0.273216656,0.016528817,vap,curr.feb,subcanopy,JUNI
JUNI_subcanopy,-0.093579691,FALSE,FALSE,-0.286838587,0.121001439,-0.022224627,vap,curr.mar,subcanopy,JUNI
JUNI_subcanopy,-0.030185321,FALSE,FALSE,-0.235912619,0.179716464,-0.007168836,vap,curr.apr,subcanopy,JUNI
JUNI_subcanopy,0.031770428,FALSE,FALSE,-0.210140901,0.258798014,0.00754529,vap,curr.may,subcanopy,JUNI
JUNI_subcanopy,0.112523309,FALSE,FALSE,-0.116098032,0.330012588,0.026723625,vap,curr.jun,subcanopy,JUNI
JUNI_subcanopy,0.0174583,FALSE,FALSE,-0.186320293,0.22714563,0.004146244,vap,curr.jul,subcanopy,JUNI
JUNI_subcanopy,0.052956608,FALSE,FALSE,-0.144383823,0.241496902,0.012576883,vap,curr.aug,subcanopy,JUNI
JUNI_subcanopy,-0.005270054,FALSE,FALSE,-0.235258633,0.236937199,-0.001251607,wet,prev.apr,subcanopy,JUNI
JUNI_subcanopy,-0.051156789,FALSE,FALSE,-0.259782474,0.146852078,-0.012149437,wet,prev.may,subcanopy,JUNI
JUNI_subcanopy,-0.093261575,FALSE,FALSE,-0.288528414,0.12630702,-0.022149076,wet,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.005266378,FALSE,FALSE,-0.243888457,0.217770699,0.001250734,wet,prev.jul,subcanopy,JUNI
JUNI_subcanopy,0.174016117,FALSE,FALSE,-0.066631301,0.394843767,0.041327806,wet,prev.aug,subcanopy,JUNI
JUNI_subcanopy,-0.027969205,FALSE,FALSE,-0.22207363,0.15880311,-0.006642522,wet,prev.sep,subcanopy,JUNI
JUNI_subcanopy,-0.277991007,TRUE,FALSE,-0.505702896,-0.025428667,-0.066021232,wet,prev.oct,subcanopy,JUNI
JUNI_subcanopy,0.086073297,FALSE,FALSE,-0.147204044,0.301734157,0.020441903,wet,prev.nov,subcanopy,JUNI
JUNI_subcanopy,-0.095479373,FALSE,FALSE,-0.30659856,0.11078274,-0.02267579,wet,prev.dec,subcanopy,JUNI
JUNI_subcanopy,-0.103274705,FALSE,FALSE,-0.299807509,0.092420017,-0.024527136,wet,curr.jan,subcanopy,JUNI
JUNI_subcanopy,-0.020249309,FALSE,FALSE,-0.239397351,0.181558961,-0.004809092,wet,curr.feb,subcanopy,JUNI
JUNI_subcanopy,0.121774174,FALSE,FALSE,-0.08981145,0.310423466,0.028920651,wet,curr.mar,subcanopy,JUNI
JUNI_subcanopy,0.039135128,FALSE,FALSE,-0.153663941,0.232672219,0.009294363,wet,curr.apr,subcanopy,JUNI
JUNI_subcanopy,0.261372418,TRUE,FALSE,0.006559648,0.464714569,0.062074414,wet,curr.may,subcanopy,JUNI
JUNI_subcanopy,0.079087537,FALSE,FALSE,-0.134421066,0.270638427,0.018782826,wet,curr.jun,subcanopy,JUNI
JUNI_subcanopy,0.167216702,FALSE,FALSE,-0.123863299,0.41217863,0.039712985,wet,curr.jul,subcanopy,JUNI
JUNI_subcanopy,0.197099395,FALSE,FALSE,-0.01880297,0.382841872,0.046809949,wet,curr.aug,subcanopy,JUNI
JUNI_subcanopy,-0.041926291,FALSE,FALSE,-0.254863268,0.167024261,-0.009957248,PETminusPRE,prev.apr,subcanopy,JUNI
JUNI_subcanopy,0.021858356,FALSE,FALSE,-0.16777869,0.227922402,0.005191231,PETminusPRE,prev.may,subcanopy,JUNI
JUNI_subcanopy,0.121436013,FALSE,FALSE,-0.077707734,0.319718163,0.02884034,PETminusPRE,prev.jun,subcanopy,JUNI
JUNI_subcanopy,0.087928313,FALSE,FALSE,-0.138746927,0.313576663,0.020882458,PETminusPRE,prev.jul,subcanopy,JUNI
JUNI_subcanopy,-0.072153615,FALSE,FALSE,-0.304587147,0.153828444,-0.01713606,PETminusPRE,prev.aug,subcanopy,JUNI
JUNI_subcanopy,-0.021462153,FALSE,FALSE,-0.221535715,0.190070074,-0.005097135,PETminusPRE,prev.sep,subcanopy,JUNI
JUNI_subcanopy,0.376738168,TRUE,FALSE,0.136066464,0.580455739,0.089473102,PETminusPRE,prev.oct,subcanopy,JUNI
JUNI_subcanopy,-0.088016697,FALSE,FALSE,-0.32153521,0.124702522,-0.020903449,PETminusPRE,prev.nov,subcanopy,JUNI
JUNI_subcanopy,0.089397213,FALSE,FALSE,-0.116160988,0.286767665,0.021231313,PETminusPRE,prev.dec,subcanopy,JUNI
JUNI_subcanopy,0.134932543,FALSE,FALSE,-0.092389965,0.346640232,0.032045686,PETminusPRE,curr.jan,subcanopy,JUNI
