"","X","siteID","verticalPosition","year","month","date","time","tempSingleMean","X.1","siteID.1","verticalPosition.1","year.1","month.1","date.1","time.1","tempSingleMean.1","tair_diff_8am","tair_diff_1pm","tair_diff_7pm","X.2","siteID.2","verticalPosition.2","year.2","month.2","date.2","time.2","PARMean","X.1.1","siteID.1.1","verticalPosition.1.1","year.1.1","month.1.1","date.1.1","time.1.1","PARMean.1","par_diff_8am","par_diff_1pm","par_diff_7pm"
"89",1577,"HARV",10,"2015","-07","-02"," 20:00:00",NA,73001,"HARV",50,"2015","-07","-02"," 20:00:00",NA,0.4625,0.139500000000002,0.0654000000000003,1577,"HARV",10,"2015","-07","-02"," 20:00:00",46.58,73001,"HARV",50,"2015","-07","-02"," 20:00:00",1106.57,0.89,480.11,333.79
"90",1578,"HARV",10,"2015","-07","-02"," 20:30:00",NA,73002,"HARV",50,"2015","-07","-02"," 20:30:00",NA,0.4513,0.760100000000001,2.2631,1578,"HARV",10,"2015","-07","-02"," 20:30:00",16.88,73002,"HARV",50,"2015","-07","-02"," 20:30:00",662.94,0.87,1213.37,1113.24
"91",1579,"HARV",10,"2015","-07","-02"," 21:00:00",NA,73003,"HARV",50,"2015","-07","-02"," 21:00:00",NA,0.148400000000001,0.1569,0.624700000000001,1579,"HARV",10,"2015","-07","-02"," 21:00:00",14.47,73003,"HARV",50,"2015","-07","-02"," 21:00:00",700.95,0.89,739.54,1614.86
"92",1580,"HARV",10,"2015","-07","-02"," 21:30:00",NA,73004,"HARV",50,"2015","-07","-02"," 21:30:00",NA,1.0584,0.886699999999998,0.470300000000002,1580,"HARV",10,"2015","-07","-02"," 21:30:00",10.09,73004,"HARV",50,"2015","-07","-02"," 21:30:00",593.24,0.88,1105.19,1594
"93",1581,"HARV",10,"2015","-07","-02"," 22:00:00",NA,73005,"HARV",50,"2015","-07","-02"," 22:00:00",NA,2.1621,2.1723,2.5085,1581,"HARV",10,"2015","-07","-02"," 22:00:00",8.67,73005,"HARV",50,"2015","-07","-02"," 22:00:00",466.13,0.92,1095.96,1173.49
"94",1582,"HARV",10,"2015","-07","-02"," 22:30:00",NA,73006,"HARV",50,"2015","-07","-02"," 22:30:00",NA,3.0336,2.1129,2.6244,1582,"HARV",10,"2015","-07","-02"," 22:30:00",6,73006,"HARV",50,"2015","-07","-02"," 22:30:00",255.5,0.63,939.93,1594.48
"95",1583,"HARV",10,"2015","-07","-02"," 23:00:00",NA,73007,"HARV",50,"2015","-07","-02"," 23:00:00",NA,0.299500000000002,1.1642,1.5566,1583,"HARV",10,"2015","-07","-02"," 23:00:00",3.34,73007,"HARV",50,"2015","-07","-02"," 23:00:00",152.2,0.62,1105.71,1110.04
"96",1584,"HARV",10,"2015","-07","-02"," 23:30:00",NA,73008,"HARV",50,"2015","-07","-02"," 23:30:00",NA,0.252499999999998,0.6829,2.0571,1584,"HARV",10,"2015","-07","-02"," 23:30:00",1.88,73008,"HARV",50,"2015","-07","-02"," 23:30:00",91.33,0.63,811.28,440.5
"97",1585,"HARV",10,"2015","-07","-03"," 00:00:00",NA,73009,"HARV",50,"2015","-07","-03"," 00:00:00",NA,1.9629,1.7756,1.3604,1585,"HARV",10,"2015","-07","-03"," 00:00:00",0.79,73009,"HARV",50,"2015","-07","-03"," 00:00:00",29.62,0.62,1136.15,1611.39
"98",1586,"HARV",10,"2015","-07","-03"," 00:30:00",NA,73010,"HARV",50,"2015","-07","-03"," 00:30:00",NA,0.838000000000001,-0.404399999999999,0.3446,1586,"HARV",10,"2015","-07","-03"," 00:30:00",0.3,73010,"HARV",50,"2015","-07","-03"," 00:30:00",2.62,0.61,1132.44,382.93
"99",1587,"HARV",10,"2015","-07","-03"," 01:00:00",NA,73011,"HARV",50,"2015","-07","-03"," 01:00:00",17.225,0.0189999999999984,0.4983,1.165,1587,"HARV",10,"2015","-07","-03"," 01:00:00",0.25,73011,"HARV",50,"2015","-07","-03"," 01:00:00",0.24,0.63,577.01,882.68
"100",1588,"HARV",10,"2015","-07","-03"," 01:30:00",NA,73012,"HARV",50,"2015","-07","-03"," 01:30:00",NA,0.4872,0.140000000000001,0.0147000000000013,1588,"HARV",10,"2015","-07","-03"," 01:30:00",0.24,73012,"HARV",50,"2015","-07","-03"," 01:30:00",0.22,0.61,1176.57,1632.81
"101",1589,"HARV",10,"2015","-07","-03"," 02:00:00",NA,73013,"HARV",50,"2015","-07","-03"," 02:00:00",NA,2.1081,1.2835,0.3718,1589,"HARV",10,"2015","-07","-03"," 02:00:00",0.23,73013,"HARV",50,"2015","-07","-03"," 02:00:00",0.2,0.63,1195.06,1596.33
"102",1590,"HARV",10,"2015","-07","-03"," 02:30:00",NA,73014,"HARV",50,"2015","-07","-03"," 02:30:00",NA,0.5341,0.368599999999997,0.25,1590,"HARV",10,"2015","-07","-03"," 02:30:00",0.24,73014,"HARV",50,"2015","-07","-03"," 02:30:00",0.21,0.64,1182.64,1611.11
"103",1591,"HARV",10,"2015","-07","-03"," 03:00:00",NA,73015,"HARV",50,"2015","-07","-03"," 03:00:00",NA,0.349599999999999,1.0243,0.7807,1591,"HARV",10,"2015","-07","-03"," 03:00:00",0.23,73015,"HARV",50,"2015","-07","-03"," 03:00:00",0.22,0.61,1152.7,1589.75
"104",1592,"HARV",10,"2015","-07","-03"," 03:30:00",NA,73016,"HARV",50,"2015","-07","-03"," 03:30:00",NA,0.283799999999999,0.100199999999997,-0.510200000000001,1592,"HARV",10,"2015","-07","-03"," 03:30:00",0.24,73016,"HARV",50,"2015","-07","-03"," 03:30:00",0.21,0.65,1069.91,1615.22
"105",1593,"HARV",10,"2015","-07","-03"," 04:00:00",NA,73017,"HARV",50,"2015","-07","-03"," 04:00:00",NA,0.8073,0.243600000000001,0.0478999999999985,1593,"HARV",10,"2015","-07","-03"," 04:00:00",0.24,73017,"HARV",50,"2015","-07","-03"," 04:00:00",0.22,0.63,1100.57,1250.99
"106",1594,"HARV",10,"2015","-07","-03"," 04:30:00",NA,73018,"HARV",50,"2015","-07","-03"," 04:30:00",NA,1.3384,0.0734999999999992,1.2794,1594,"HARV",10,"2015","-07","-03"," 04:30:00",0.23,73018,"HARV",50,"2015","-07","-03"," 04:30:00",0.2,0.61,1082.96,1277.89
"107",1595,"HARV",10,"2015","-07","-03"," 05:00:00",NA,73019,"HARV",50,"2015","-07","-03"," 05:00:00",NA,0.0180999999999987,-0.3169,0.552599999999998,1595,"HARV",10,"2015","-07","-03"," 05:00:00",0.23,73019,"HARV",50,"2015","-07","-03"," 05:00:00",0.2,0.63,544.67,586.49
"108",1596,"HARV",10,"2015","-07","-03"," 05:30:00",NA,73020,"HARV",50,"2015","-07","-03"," 05:30:00",NA,0.250599999999999,0.237300000000001,0.947600000000001,1596,"HARV",10,"2015","-07","-03"," 05:30:00",0.23,73020,"HARV",50,"2015","-07","-03"," 05:30:00",0.24,0.61,1076.97,1096.15
"109",1597,"HARV",10,"2015","-07","-03"," 06:00:00",NA,73021,"HARV",50,"2015","-07","-03"," 06:00:00",NA,2.3254,0.945399999999999,0.426599999999997,1597,"HARV",10,"2015","-07","-03"," 06:00:00",0.22,73021,"HARV",50,"2015","-07","-03"," 06:00:00",0.23,0.61,989.58,1619.85
"110",1598,"HARV",10,"2015","-07","-03"," 06:30:00",NA,73022,"HARV",50,"2015","-07","-03"," 06:30:00",NA,0.282599999999999,1.0329,-0.235899999999997,1598,"HARV",10,"2015","-07","-03"," 06:30:00",0.23,73022,"HARV",50,"2015","-07","-03"," 06:30:00",0.22,0.6,1127.36,33.89
"111",1599,"HARV",10,"2015","-07","-03"," 07:00:00",NA,73023,"HARV",50,"2015","-07","-03"," 07:00:00",NA,0.0704000000000029,0.683500000000002,0.9069,1599,"HARV",10,"2015","-07","-03"," 07:00:00",0.21,73023,"HARV",50,"2015","-07","-03"," 07:00:00",0.2,0.62,1153.66,1609.44
"112",1600,"HARV",10,"2015","-07","-03"," 07:30:00",NA,73024,"HARV",50,"2015","-07","-03"," 07:30:00",NA,0.873299999999999,1.0636,0.312700000000003,1600,"HARV",10,"2015","-07","-03"," 07:30:00",0.21,73024,"HARV",50,"2015","-07","-03"," 07:30:00",0.21,0.66,1126.57,1592.91
"113",1601,"HARV",10,"2015","-07","-03"," 08:00:00",NA,73025,"HARV",50,"2015","-07","-03"," 08:00:00",NA,1.9044,1.137,0.7439,1601,"HARV",10,"2015","-07","-03"," 08:00:00",0.21,73025,"HARV",50,"2015","-07","-03"," 08:00:00",0.21,0.61,1110.81,1599.96
"114",1602,"HARV",10,"2015","-07","-03"," 08:30:00",NA,73026,"HARV",50,"2015","-07","-03"," 08:30:00",NA,1.1345,-0.442499999999999,-0.152000000000001,1602,"HARV",10,"2015","-07","-03"," 08:30:00",0.22,73026,"HARV",50,"2015","-07","-03"," 08:30:00",0.47,0.62,709.37,1555.66
"115",1603,"HARV",10,"2015","-07","-03"," 09:00:00",NA,73027,"HARV",50,"2015","-07","-03"," 09:00:00",NA,-0.3405,0.0649000000000015,1.0009,1603,"HARV",10,"2015","-07","-03"," 09:00:00",0.39,73027,"HARV",50,"2015","-07","-03"," 09:00:00",10.65,0.64,254.5,527.15
"116",1604,"HARV",10,"2015","-07","-03"," 09:30:00",NA,73028,"HARV",50,"2015","-07","-03"," 09:30:00",NA,0.428900000000002,0.223800000000001,0.8748,1604,"HARV",10,"2015","-07","-03"," 09:30:00",1.1,73028,"HARV",50,"2015","-07","-03"," 09:30:00",62.12,0.63,380.75,1155.58
"117",1605,"HARV",10,"2015","-07","-03"," 10:00:00",NA,73029,"HARV",50,"2015","-07","-03"," 10:00:00",NA,0.454499999999999,0.274799999999999,0.104400000000002,1605,"HARV",10,"2015","-07","-03"," 10:00:00",2.04,73029,"HARV",50,"2015","-07","-03"," 10:00:00",184.09,0.6,588.95,1340.47
"118",1606,"HARV",10,"2015","-07","-03"," 10:30:00",NA,73030,"HARV",50,"2015","-07","-03"," 10:30:00",NA,0.338799999999999,1.1336,0.3903,1606,"HARV",10,"2015","-07","-03"," 10:30:00",3.04,73030,"HARV",50,"2015","-07","-03"," 10:30:00",370.35,0.63,694.5,399.09
"119",1607,"HARV",10,"2015","-07","-03"," 11:00:00",NA,73031,"HARV",50,"2015","-07","-03"," 11:00:00",NA,-0.1646,-0.245100000000001,-0.0310999999999986,1607,"HARV",10,"2015","-07","-03"," 11:00:00",4.91,73031,"HARV",50,"2015","-07","-03"," 11:00:00",560.1,0.6,404.96,1093.24
"120",1608,"HARV",10,"2015","-07","-03"," 11:30:00",NA,73032,"HARV",50,"2015","-07","-03"," 11:30:00",NA,0.735800000000001,0.6889,1.631,1608,"HARV",10,"2015","-07","-03"," 11:30:00",11.23,73032,"HARV",50,"2015","-07","-03"," 11:30:00",743.04,0.61,1126.23,1193.04
"121",1609,"HARV",10,"2015","-07","-03"," 12:00:00",NA,73033,"HARV",50,"2015","-07","-03"," 12:00:00",NA,0.0838000000000001,0.698,0.891000000000002,1609,"HARV",10,"2015","-07","-03"," 12:00:00",6.29,73033,"HARV",50,"2015","-07","-03"," 12:00:00",901.53,0.62,1092.8,1295.59
"122",1610,"HARV",10,"2015","-07","-03"," 12:30:00",NA,73034,"HARV",50,"2015","-07","-03"," 12:30:00",NA,-0.0752000000000024,-0.129999999999999,0.520699999999998,1610,"HARV",10,"2015","-07","-03"," 12:30:00",6.29,73034,"HARV",50,"2015","-07","-03"," 12:30:00",1060.82,0.6,1170.7,1539.24
"123",1611,"HARV",10,"2015","-07","-03"," 13:00:00",16.6439,73035,"HARV",50,"2015","-07","-03"," 13:00:00",NA,1.8039,1.1398,0.819200000000002,1611,"HARV",10,"2015","-07","-03"," 13:00:00",21.48,73035,"HARV",50,"2015","-07","-03"," 13:00:00",1220.23,0.63,1069.04,1187.13
"124",1612,"HARV",10,"2015","-07","-03"," 13:30:00",NA,73036,"HARV",50,"2015","-07","-03"," 13:30:00",NA,1.6201,0.674400000000002,0.617699999999999,1612,"HARV",10,"2015","-07","-03"," 13:30:00",10.58,73036,"HARV",50,"2015","-07","-03"," 13:30:00",1357.74,0.64,1130.81,1463.28
"125",1613,"HARV",10,"2015","-07","-03"," 14:00:00",NA,73037,"HARV",50,"2015","-07","-03"," 14:00:00",NA,NA,NA,NA,1613,"HARV",10,"2015","-07","-03"," 14:00:00",9.92,73037,"HARV",50,"2015","-07","-03"," 14:00:00",1494.41,0.08,1258.18,1441.88
"126",1614,"HARV",10,"2015","-07","-03"," 14:30:00",NA,73038,"HARV",50,"2015","-07","-03"," 14:30:00",NA,NA,NA,NA,1614,"HARV",10,"2015","-07","-03"," 14:30:00",14.12,73038,"HARV",50,"2015","-07","-03"," 14:30:00",1625.6,0.07,582.77,1341.83
"127",1615,"HARV",10,"2015","-07","-03"," 15:00:00",NA,73039,"HARV",50,"2015","-07","-03"," 15:00:00",NA,NA,NA,NA,1615,"HARV",10,"2015","-07","-03"," 15:00:00",46.08,73039,"HARV",50,"2015","-07","-03"," 15:00:00",1732.86,0.07,1185.71,1600.6
"128",1616,"HARV",10,"2015","-07","-03"," 15:30:00",NA,73040,"HARV",50,"2015","-07","-03"," 15:30:00",NA,NA,NA,NA,1616,"HARV",10,"2015","-07","-03"," 15:30:00",13.12,73040,"HARV",50,"2015","-07","-03"," 15:30:00",1813.15,0.07,1152.7,330.53
"129",1617,"HARV",10,"2015","-07","-03"," 16:00:00",NA,73041,"HARV",50,"2015","-07","-03"," 16:00:00",NA,NA,NA,NA,1617,"HARV",10,"2015","-07","-03"," 16:00:00",13.48,73041,"HARV",50,"2015","-07","-03"," 16:00:00",1858.21,0.07,1183.7,1638.68
"130",1618,"HARV",10,"2015","-07","-03"," 16:30:00",NA,73042,"HARV",50,"2015","-07","-03"," 16:30:00",NA,NA,NA,NA,1618,"HARV",10,"2015","-07","-03"," 16:30:00",23.26,73042,"HARV",50,"2015","-07","-03"," 16:30:00",1871.82,0.08,877.25,353.33
"131",1619,"HARV",10,"2015","-07","-03"," 17:00:00",NA,73043,"HARV",50,"2015","-07","-03"," 17:00:00",NA,NA,NA,NA,1619,"HARV",10,"2015","-07","-03"," 17:00:00",14.12,73043,"HARV",50,"2015","-07","-03"," 17:00:00",1858.95,0.09,1171.01,1541.91
"132",1620,"HARV",10,"2015","-07","-03"," 17:30:00",NA,73044,"HARV",50,"2015","-07","-03"," 17:30:00",NA,NA,NA,NA,1620,"HARV",10,"2015","-07","-03"," 17:30:00",15.49,73044,"HARV",50,"2015","-07","-03"," 17:30:00",1815.07,0.08,1020.04,1640.44
"133",1621,"HARV",10,"2015","-07","-03"," 18:00:00",NA,73045,"HARV",50,"2015","-07","-03"," 18:00:00",NA,NA,NA,NA,1621,"HARV",10,"2015","-07","-03"," 18:00:00",68.14,73045,"HARV",50,"2015","-07","-03"," 18:00:00",1737.05,0.07,1181.66,1598.56
"134",1622,"HARV",10,"2015","-07","-03"," 18:30:00",NA,73046,"HARV",50,"2015","-07","-03"," 18:30:00",NA,NA,NA,NA,1622,"HARV",10,"2015","-07","-03"," 18:30:00",242.85,73046,"HARV",50,"2015","-07","-03"," 18:30:00",1634.42,0.07,1193.21,1496.96
"135",1623,"HARV",10,"2015","-07","-03"," 19:00:00",NA,73047,"HARV",50,"2015","-07","-03"," 19:00:00",NA,NA,NA,NA,1623,"HARV",10,"2015","-07","-03"," 19:00:00",68.87,73047,"HARV",50,"2015","-07","-03"," 19:00:00",1534.93,0.06,1063.53,539.42
"136",1624,"HARV",10,"2015","-07","-03"," 19:30:00",NA,73048,"HARV",50,"2015","-07","-03"," 19:30:00",NA,NA,NA,NA,1624,"HARV",10,"2015","-07","-03"," 19:30:00",27.59,73048,"HARV",50,"2015","-07","-03"," 19:30:00",1382.93,0.08,778.01,1175.6
"137",1625,"HARV",10,"2015","-07","-03"," 20:00:00",NA,73049,"HARV",50,"2015","-07","-03"," 20:00:00",NA,NA,NA,NA,1625,"HARV",10,"2015","-07","-03"," 20:00:00",56.82,73049,"HARV",50,"2015","-07","-03"," 20:00:00",1184.69,0.07,1152.02,1699.14
"138",1626,"HARV",10,"2015","-07","-03"," 20:30:00",NA,73050,"HARV",50,"2015","-07","-03"," 20:30:00",NA,NA,NA,NA,1626,"HARV",10,"2015","-07","-03"," 20:30:00",36.49,73050,"HARV",50,"2015","-07","-03"," 20:30:00",950.23,0.06,1143.81,1012.78
"139",1627,"HARV",10,"2015","-07","-03"," 21:00:00",NA,73051,"HARV",50,"2015","-07","-03"," 21:00:00",NA,NA,NA,NA,1627,"HARV",10,"2015","-07","-03"," 21:00:00",13.56,73051,"HARV",50,"2015","-07","-03"," 21:00:00",782.87,0.08,1085.16,1289.05
"140",1628,"HARV",10,"2015","-07","-03"," 21:30:00",NA,73052,"HARV",50,"2015","-07","-03"," 21:30:00",NA,NA,NA,NA,1628,"HARV",10,"2015","-07","-03"," 21:30:00",9.56,73052,"HARV",50,"2015","-07","-03"," 21:30:00",647.82,0.08,1103.81,1013.01
"141",1629,"HARV",10,"2015","-07","-03"," 22:00:00",NA,73053,"HARV",50,"2015","-07","-03"," 22:00:00",NA,NA,NA,NA,1629,"HARV",10,"2015","-07","-03"," 22:00:00",7,73053,"HARV",50,"2015","-07","-03"," 22:00:00",512.64,0.08,520.52,343.23
"142",1630,"HARV",10,"2015","-07","-03"," 22:30:00",NA,73054,"HARV",50,"2015","-07","-03"," 22:30:00",NA,NA,NA,NA,1630,"HARV",10,"2015","-07","-03"," 22:30:00",4.99,73054,"HARV",50,"2015","-07","-03"," 22:30:00",375.36,0.08,418.15,1469.14
"143",1631,"HARV",10,"2015","-07","-03"," 23:00:00",NA,73055,"HARV",50,"2015","-07","-03"," 23:00:00",NA,NA,NA,NA,1631,"HARV",10,"2015","-07","-03"," 23:00:00",3.07,73055,"HARV",50,"2015","-07","-03"," 23:00:00",202.93,0.08,1047.51,1425.39
"144",1632,"HARV",10,"2015","-07","-03"," 23:30:00",NA,73056,"HARV",50,"2015","-07","-03"," 23:30:00",NA,NA,NA,NA,1632,"HARV",10,"2015","-07","-03"," 23:30:00",1.64,73056,"HARV",50,"2015","-07","-03"," 23:30:00",82.09,0.06,1141.61,1291.93
"145",1633,"HARV",10,"2015","-07","-04"," 00:00:00",NA,73057,"HARV",50,"2015","-07","-04"," 00:00:00",NA,NA,NA,NA,1633,"HARV",10,"2015","-07","-04"," 00:00:00",0.78,73057,"HARV",50,"2015","-07","-04"," 00:00:00",28.06,0.07,927.75,1599.66
"146",1634,"HARV",10,"2015","-07","-04"," 00:30:00",NA,73058,"HARV",50,"2015","-07","-04"," 00:30:00",NA,NA,NA,NA,1634,"HARV",10,"2015","-07","-04"," 00:30:00",0.29,73058,"HARV",50,"2015","-07","-04"," 00:30:00",2.24,0.07,267.7,111.27
"147",1635,"HARV",10,"2015","-07","-04"," 01:00:00",NA,73059,"HARV",50,"2015","-07","-04"," 01:00:00",NA,NA,NA,NA,1635,"HARV",10,"2015","-07","-04"," 01:00:00",0.25,73059,"HARV",50,"2015","-07","-04"," 01:00:00",0.25,0.08,243.07,730.2
"148",1636,"HARV",10,"2015","-07","-04"," 01:30:00",NA,73060,"HARV",50,"2015","-07","-04"," 01:30:00",NA,NA,NA,NA,1636,"HARV",10,"2015","-07","-04"," 01:30:00",0.23,73060,"HARV",50,"2015","-07","-04"," 01:30:00",0.21,0.07,843,1569.46
"149",1637,"HARV",10,"2015","-07","-04"," 02:00:00",NA,73061,"HARV",50,"2015","-07","-04"," 02:00:00",NA,NA,NA,NA,1637,"HARV",10,"2015","-07","-04"," 02:00:00",0.23,73061,"HARV",50,"2015","-07","-04"," 02:00:00",0.22,0.08,1148.56,694.36
"150",1638,"HARV",10,"2015","-07","-04"," 02:30:00",NA,73062,"HARV",50,"2015","-07","-04"," 02:30:00",NA,NA,NA,NA,1638,"HARV",10,"2015","-07","-04"," 02:30:00",0.24,73062,"HARV",50,"2015","-07","-04"," 02:30:00",0.2,0.08,1177.24,1563.94
"151",1639,"HARV",10,"2015","-07","-04"," 03:00:00",NA,73063,"HARV",50,"2015","-07","-04"," 03:00:00",NA,NA,NA,NA,1639,"HARV",10,"2015","-07","-04"," 03:00:00",0.22,73063,"HARV",50,"2015","-07","-04"," 03:00:00",0.2,0.07,1142,985.13
"152",1640,"HARV",10,"2015","-07","-04"," 03:30:00",NA,73064,"HARV",50,"2015","-07","-04"," 03:30:00",NA,NA,NA,NA,1640,"HARV",10,"2015","-07","-04"," 03:30:00",0.24,73064,"HARV",50,"2015","-07","-04"," 03:30:00",0.23,0.07,1147.85,1487.76
"153",1641,"HARV",10,"2015","-07","-04"," 04:00:00",NA,73065,"HARV",50,"2015","-07","-04"," 04:00:00",NA,NA,NA,NA,1641,"HARV",10,"2015","-07","-04"," 04:00:00",0.23,73065,"HARV",50,"2015","-07","-04"," 04:00:00",0.22,0.06,1159.74,1100.03
"154",1642,"HARV",10,"2015","-07","-04"," 04:30:00",NA,73066,"HARV",50,"2015","-07","-04"," 04:30:00",NA,NA,NA,NA,1642,"HARV",10,"2015","-07","-04"," 04:30:00",0.22,73066,"HARV",50,"2015","-07","-04"," 04:30:00",0.21,0.08,1116.07,1509.31
"155",1643,"HARV",10,"2015","-07","-04"," 05:00:00",NA,73067,"HARV",50,"2015","-07","-04"," 05:00:00",NA,NA,NA,NA,1643,"HARV",10,"2015","-07","-04"," 05:00:00",0.22,73067,"HARV",50,"2015","-07","-04"," 05:00:00",0.2,0.07,845.91,389.64
"156",1644,"HARV",10,"2015","-07","-04"," 05:30:00",NA,73068,"HARV",50,"2015","-07","-04"," 05:30:00",NA,NA,NA,NA,1644,"HARV",10,"2015","-07","-04"," 05:30:00",0.22,73068,"HARV",50,"2015","-07","-04"," 05:30:00",0.21,0.35,769.08,1520.56
"157",1645,"HARV",10,"2015","-07","-04"," 06:00:00",NA,73069,"HARV",50,"2015","-07","-04"," 06:00:00",NA,NA,NA,NA,1645,"HARV",10,"2015","-07","-04"," 06:00:00",0.22,73069,"HARV",50,"2015","-07","-04"," 06:00:00",0.22,0.39,1321.86,1708.81
"158",1646,"HARV",10,"2015","-07","-04"," 06:30:00",NA,73070,"HARV",50,"2015","-07","-04"," 06:30:00",NA,NA,NA,NA,1646,"HARV",10,"2015","-07","-04"," 06:30:00",0.22,73070,"HARV",50,"2015","-07","-04"," 06:30:00",0.22,0.41,683.44,237.61
"159",1647,"HARV",10,"2015","-07","-04"," 07:00:00",NA,73071,"HARV",50,"2015","-07","-04"," 07:00:00",NA,NA,NA,NA,1647,"HARV",10,"2015","-07","-04"," 07:00:00",0.23,73071,"HARV",50,"2015","-07","-04"," 07:00:00",0.21,0.39,987.82,1611.17
"160",1648,"HARV",10,"2015","-07","-04"," 07:30:00",NA,73072,"HARV",50,"2015","-07","-04"," 07:30:00",NA,NA,NA,NA,1648,"HARV",10,"2015","-07","-04"," 07:30:00",0.23,73072,"HARV",50,"2015","-07","-04"," 07:30:00",0.22,0.36,1261.83,1435.09
"161",1649,"HARV",10,"2015","-07","-04"," 08:00:00",NA,73073,"HARV",50,"2015","-07","-04"," 08:00:00",NA,NA,NA,NA,1649,"HARV",10,"2015","-07","-04"," 08:00:00",0.23,73073,"HARV",50,"2015","-07","-04"," 08:00:00",0.21,0.4,1224.52,1807.44
"162",1650,"HARV",10,"2015","-07","-04"," 08:30:00",NA,73074,"HARV",50,"2015","-07","-04"," 08:30:00",NA,NA,NA,NA,1650,"HARV",10,"2015","-07","-04"," 08:30:00",0.22,73074,"HARV",50,"2015","-07","-04"," 08:30:00",0.34,0.33,1224.9,1651.22
"163",1651,"HARV",10,"2015","-07","-04"," 09:00:00",NA,73075,"HARV",50,"2015","-07","-04"," 09:00:00",14.6369,NA,NA,NA,1651,"HARV",10,"2015","-07","-04"," 09:00:00",0.31,73075,"HARV",50,"2015","-07","-04"," 09:00:00",4.56,0.3,368.69,1355.18
"164",1652,"HARV",10,"2015","-07","-04"," 09:30:00",NA,73076,"HARV",50,"2015","-07","-04"," 09:30:00",NA,NA,NA,NA,1652,"HARV",10,"2015","-07","-04"," 09:30:00",0.79,73076,"HARV",50,"2015","-07","-04"," 09:30:00",27.89,0.31,1073.29,1753.68
"165",1653,"HARV",10,"2015","-07","-04"," 10:00:00",NA,73077,"HARV",50,"2015","-07","-04"," 10:00:00",NA,NA,NA,NA,1653,"HARV",10,"2015","-07","-04"," 10:00:00",2.33,73077,"HARV",50,"2015","-07","-04"," 10:00:00",107.3,0.32,1166.1,792.73
"166",1654,"HARV",10,"2015","-07","-04"," 10:30:00",NA,73078,"HARV",50,"2015","-07","-04"," 10:30:00",NA,NA,NA,NA,1654,"HARV",10,"2015","-07","-04"," 10:30:00",3.51,73078,"HARV",50,"2015","-07","-04"," 10:30:00",153.52,0.31,999.44,1131.56
"167",1655,"HARV",10,"2015","-07","-04"," 11:00:00",NA,73079,"HARV",50,"2015","-07","-04"," 11:00:00",NA,NA,NA,NA,1655,"HARV",10,"2015","-07","-04"," 11:00:00",4.94,73079,"HARV",50,"2015","-07","-04"," 11:00:00",229.8,0.36,255.83,1408.26
"168",1656,"HARV",10,"2015","-07","-04"," 11:30:00",NA,73080,"HARV",50,"2015","-07","-04"," 11:30:00",NA,NA,NA,NA,1656,"HARV",10,"2015","-07","-04"," 11:30:00",8.68,73080,"HARV",50,"2015","-07","-04"," 11:30:00",493.41,0.39,1044.06,1542.46
"169",1657,"HARV",10,"2015","-07","-04"," 12:00:00",NA,73081,"HARV",50,"2015","-07","-04"," 12:00:00",NA,NA,NA,NA,1657,"HARV",10,"2015","-07","-04"," 12:00:00",10.21,73081,"HARV",50,"2015","-07","-04"," 12:00:00",514.05,0.4,915.74,808.75
"170",1658,"HARV",10,"2015","-07","-04"," 12:30:00",NA,73082,"HARV",50,"2015","-07","-04"," 12:30:00",NA,NA,NA,NA,1658,"HARV",10,"2015","-07","-04"," 12:30:00",9.74,73082,"HARV",50,"2015","-07","-04"," 12:30:00",442.04,0.36,1289.37,1276.06
"171",1659,"HARV",10,"2015","-07","-04"," 13:00:00",NA,73083,"HARV",50,"2015","-07","-04"," 13:00:00",NA,NA,NA,NA,1659,"HARV",10,"2015","-07","-04"," 13:00:00",8.74,73083,"HARV",50,"2015","-07","-04"," 13:00:00",371.2,0.35,1083.51,1532.8
"172",1660,"HARV",10,"2015","-07","-04"," 13:30:00",NA,73084,"HARV",50,"2015","-07","-04"," 13:30:00",NA,NA,NA,NA,1660,"HARV",10,"2015","-07","-04"," 13:30:00",11.02,73084,"HARV",50,"2015","-07","-04"," 13:30:00",483.94,0.36,123.89,257.28
"173",1661,"HARV",10,"2015","-07","-04"," 14:00:00",NA,73085,"HARV",50,"2015","-07","-04"," 14:00:00",NA,NA,NA,NA,1661,"HARV",10,"2015","-07","-04"," 14:00:00",11.12,73085,"HARV",50,"2015","-07","-04"," 14:00:00",478.79,0.36,1309.52,1672.75
"174",1662,"HARV",10,"2015","-07","-04"," 14:30:00",NA,73086,"HARV",50,"2015","-07","-04"," 14:30:00",NA,NA,NA,NA,1662,"HARV",10,"2015","-07","-04"," 14:30:00",8.52,73086,"HARV",50,"2015","-07","-04"," 14:30:00",365.01,0.38,1259.29,1659.44
"175",1663,"HARV",10,"2015","-07","-04"," 15:00:00",NA,73087,"HARV",50,"2015","-07","-04"," 15:00:00",NA,NA,NA,NA,1663,"HARV",10,"2015","-07","-04"," 15:00:00",8.07,73087,"HARV",50,"2015","-07","-04"," 15:00:00",351.17,0.27,819.44,1643.59
"176",1664,"HARV",10,"2015","-07","-04"," 15:30:00",NA,73088,"HARV",50,"2015","-07","-04"," 15:30:00",NA,NA,NA,NA,1664,"HARV",10,"2015","-07","-04"," 15:30:00",9.57,73088,"HARV",50,"2015","-07","-04"," 15:30:00",417.46,0.35,1283.72,1739.97
